snapshot_date,project_id,dataset_name,table_name,table_type,storage_last_modified_time,total_logical_tb,project_logical_tb,percentage_of_project_logical_tb,billing_model,last_queried,storage_last_modified_date,cost_per_month
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241204,BASE TABLE,2024-12-04 19:31:22.291000 UTC, 0.0000034351041904 , 0.00367398530 , 0.093498038588105500 ,LOGICAL,20/10/2025,04/12/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240730,BASE TABLE,2024-07-30 19:07:22.978000 UTC, 0.0000034287177186 , 0.00367398530 , 0.093324209046610400 ,LOGICAL,20/10/2025,30/07/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250801,BASE TABLE,2025-08-02 00:31:17.489000 UTC, 0.0000034193881220 , 0.00367398530 , 0.093070272356685000 ,LOGICAL,20/10/2025,02/08/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240604,BASE TABLE,2024-06-04 16:46:03.203000 UTC, 0.0000034012891774 , 0.00092930561 , 0.366003299377898000 ,LOGICAL,20/10/2025,04/06/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240719,BASE TABLE,2024-07-19 17:39:12.376000 UTC, 0.0000033819032978 , 0.00367398530 , 0.092049995433768700 ,LOGICAL,20/10/2025,19/07/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240412,BASE TABLE,2024-04-13 00:16:28.326000 UTC, 0.0000033817977965 , 0.00367398530 , 0.092047123854900400 ,LOGICAL,20/10/2025,13/04/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240131,BASE TABLE,2024-01-31 18:34:50.052000 UTC, 0.0000033638107197 , 0.00367398530 , 0.091557544412840100 ,LOGICAL,20/10/2025,31/01/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250520,BASE TABLE,2025-05-20 17:46:02.309000 UTC, 0.0000033550295484 , 0.00092930561 , 0.361025428939723000 ,LOGICAL,20/10/2025,20/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241121,BASE TABLE,2024-11-21 18:52:59.329000 UTC, 0.0000033435262594 , 0.00092930561 , 0.359787591900971000 ,LOGICAL,20/10/2025,21/11/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250730,BASE TABLE,2025-07-31 00:31:20.492000 UTC, 0.0000033241894926 , 0.00367398530 , 0.090479118017840000 ,LOGICAL,20/10/2025,31/07/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250604,BASE TABLE,2025-06-04 22:56:22.242000 UTC, 0.0000033218739190 , 0.00367398530 , 0.090416091812678200 ,LOGICAL,20/10/2025,04/06/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250507,BASE TABLE,2025-05-07 19:45:57.945000 UTC, 0.0000033069127312 , 0.00367398530 , 0.090008872223160500 ,LOGICAL,20/10/2025,07/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240308,BASE TABLE,2024-03-09 00:16:12.593000 UTC, 0.0000032953839764 , 0.00367398530 , 0.089695077966824500 ,LOGICAL,20/10/2025,09/03/2024, $0.00 
03/11/2025,bt-con-market-data,cons_ccn_market_marketing_campaigns_stg,w_unica_con_conv_campaign_his_stg_bkp_01072025,BASE TABLE,2025-07-01 07:01:13.141000 UTC, 0.0000032802645364 , 0.99010200116 , 0.000331305717250721 ,LOGICAL,20/10/2025,01/07/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240408,BASE TABLE,2024-04-09 00:16:20.132000 UTC, 0.0000032746438592 , 0.00367398530 , 0.089130565169294900 ,LOGICAL,20/10/2025,09/04/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240406,BASE TABLE,2024-04-07 00:16:11.426000 UTC, 0.0000032745556382 , 0.00367398530 , 0.089128163935241200 ,LOGICAL,20/10/2025,07/04/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250224,BASE TABLE,2025-02-24 20:34:56.638000 UTC, 0.0000032693415051 , 0.00367398530 , 0.088986243576171000 ,LOGICAL,20/10/2025,24/02/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250505,BASE TABLE,2025-05-05 20:46:10.536000 UTC, 0.0000032553352867 , 0.00367398530 , 0.088605016726409700 ,LOGICAL,20/10/2025,05/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250314,BASE TABLE,2025-03-14 19:23:09.578000 UTC, 0.0000032488605939 , 0.00367398530 , 0.088428785950860900 ,LOGICAL,20/10/2025,14/03/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250107,BASE TABLE,2025-01-07 23:03:24.807000 UTC, 0.0000032322877814 , 0.00367398530 , 0.087977700518630400 ,LOGICAL,20/10/2025,07/01/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250513,BASE TABLE,2025-05-14 00:06:36.931000 UTC, 0.0000032288717193 , 0.00367398530 , 0.087884720775273100 ,LOGICAL,20/10/2025,14/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240811,BASE TABLE,2024-08-11 23:11:25.682000 UTC, 0.0000032175221349 , 0.00367398530 , 0.087575803252015200 ,LOGICAL,20/10/2025,11/08/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240529,BASE TABLE,2024-05-29 21:53:45.843000 UTC, 0.0000032086172723 , 0.00367398530 , 0.087333427142533800 ,LOGICAL,20/10/2025,29/05/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240304,BASE TABLE,2024-03-04 23:16:16.094000 UTC, 0.0000031894433050 , 0.00367398530 , 0.086811542438204800 ,LOGICAL,20/10/2025,04/03/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240507,BASE TABLE,2024-05-07 14:30:13.223000 UTC, 0.0000031765648600 , 0.00092930561 , 0.341821338562426000 ,LOGICAL,20/10/2025,07/05/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250128,BASE TABLE,2025-01-28 18:51:23.205000 UTC, 0.0000031719646358 , 0.00367398530 , 0.086335801035691000 ,LOGICAL,20/10/2025,28/01/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240626,BASE TABLE,2024-06-27 00:31:20.054000 UTC, 0.0000031680137909 , 0.00367398530 , 0.086228265358070000 ,LOGICAL,20/10/2025,27/06/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241129,BASE TABLE,2024-11-29 19:31:25.886000 UTC, 0.0000031573308661 , 0.00367398530 , 0.085937493242661200 ,LOGICAL,20/10/2025,29/11/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240715,BASE TABLE,2024-07-15 19:19:05.142000 UTC, 0.0000031569579733 , 0.00367398530 , 0.085927343696661100 ,LOGICAL,20/10/2025,15/07/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240718,BASE TABLE,2024-07-18 20:06:58.235000 UTC, 0.0000031567278711 , 0.00092930561 , 0.339686735174363000 ,LOGICAL,20/10/2025,18/07/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240312,BASE TABLE,2024-03-12 23:16:14.704000 UTC, 0.0000031422769098 , 0.00367398530 , 0.085527748644138600 ,LOGICAL,20/10/2025,12/03/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250305,BASE TABLE,2025-03-05 19:18:52.948000 UTC, 0.0000031343379305 , 0.00367398530 , 0.085311662334296600 ,LOGICAL,20/10/2025,05/03/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250531,BASE TABLE,2025-06-01 00:31:41.795000 UTC, 0.0000031264462450 , 0.00367398530 , 0.085096863283947300 ,LOGICAL,20/10/2025,01/06/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250829,BASE TABLE,2025-08-29 22:16:12.206000 UTC, 0.0000031260506148 , 0.00367398530 , 0.085086094863191100 ,LOGICAL,20/10/2025,29/08/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250408,BASE TABLE,2025-04-08 22:45:48.355000 UTC, 0.0000031210429370 , 0.00367398530 , 0.084949793886906300 ,LOGICAL,20/10/2025,08/04/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240325,BASE TABLE,2024-03-26 00:16:09.423000 UTC, 0.0000031197296266 , 0.00367398530 , 0.084914047680993600 ,LOGICAL,20/10/2025,26/03/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250512,BASE TABLE,2025-05-13 00:02:22.069000 UTC, 0.0000031128602132 , 0.00367398530 , 0.084727073239678900 ,LOGICAL,20/10/2025,13/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240315,BASE TABLE,2024-03-15 17:18:12.676000 UTC, 0.0000030878572943 , 0.00367398530 , 0.084046533802874500 ,LOGICAL,20/10/2025,15/03/2024, $0.00 
03/11/2025,bt-con-market-data,cons_ccn_market_marketing_campaigns_rw,unica_con_conv_campaign_purge_bkp_11092024,BASE TABLE,2024-09-11 06:12:12.489000 UTC, 0.0000030784540286 , 0.99010200116 , 0.000310922917536658 ,LOGICAL,20/10/2025,11/09/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240829,BASE TABLE,2024-08-29 16:03:59.114000 UTC, 0.0000030692772270 , 0.00092930561 , 0.330276413796508000 ,LOGICAL,20/10/2025,29/08/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241210,BASE TABLE,2024-12-10 19:31:23.873000 UTC, 0.0000030684068406 , 0.00367398530 , 0.083517123581511200 ,LOGICAL,20/10/2025,10/12/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250828,BASE TABLE,2025-08-28 22:16:16.287000 UTC, 0.0000030637584132 , 0.00367398530 , 0.083390600826372900 ,LOGICAL,20/10/2025,28/08/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250402,BASE TABLE,2025-04-02 20:31:16.798000 UTC, 0.0000030607552617 , 0.00367398530 , 0.083308859848586400 ,LOGICAL,20/10/2025,02/04/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250901,BASE TABLE,2025-09-01 16:06:11.072000 UTC, 0.0000030536411941 , 0.00092930561 , 0.328593863640735000 ,LOGICAL,20/10/2025,01/09/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250709,BASE TABLE,2025-07-09 22:55:08.374000 UTC, 0.0000030342225728 , 0.00367398530 , 0.082586682518191300 ,LOGICAL,20/10/2025,09/07/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20231103,BASE TABLE,2023-11-04 00:03:22.127000 UTC, 0.0000030188894016 , 0.00092930561 , 0.324854319582329000 ,LOGICAL,20/10/2025,04/11/2023, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250523,BASE TABLE,2025-05-23 16:51:12.840000 UTC, 0.0000030178316592 , 0.00092930561 , 0.324740498861577000 ,LOGICAL,20/10/2025,23/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240911,BASE TABLE,2024-09-11 16:46:32.349000 UTC, 0.0000030141009120 , 0.00367398530 , 0.082039003114027700 ,LOGICAL,20/10/2025,11/09/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250514,BASE TABLE,2025-05-15 00:56:21.660000 UTC, 0.0000030124983823 , 0.00367398530 , 0.081995384821217400 ,LOGICAL,20/10/2025,15/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250404,BASE TABLE,2025-04-04 20:41:17.276000 UTC, 0.0000030065084502 , 0.00092930561 , 0.323522039727132000 ,LOGICAL,20/10/2025,04/04/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250527,BASE TABLE,2025-05-27 16:51:17.048000 UTC, 0.0000029904849725 , 0.00092930561 , 0.321797797716638000 ,LOGICAL,20/10/2025,27/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240809,BASE TABLE,2024-08-09 16:09:10.130000 UTC, 0.0000029880329748 , 0.00092930561 , 0.321533945039814000 ,LOGICAL,20/10/2025,09/08/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240624,BASE TABLE,2024-06-24 16:27:25.229000 UTC, 0.0000029864595490 , 0.00092930561 , 0.321364633047638000 ,LOGICAL,20/10/2025,24/06/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250409,BASE TABLE,2025-04-09 20:51:25.997000 UTC, 0.0000029697130230 , 0.00367398530 , 0.080830835815157600 ,LOGICAL,20/10/2025,09/04/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240909,BASE TABLE,2024-09-09 15:31:18.583000 UTC, 0.0000029589300539 , 0.00092930561 , 0.318402260393781000 ,LOGICAL,20/10/2025,09/09/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250902,BASE TABLE,2025-09-02 17:16:20.361000 UTC, 0.0000029477050703 , 0.00092930561 , 0.317194371025322000 ,LOGICAL,20/10/2025,02/09/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250513,BASE TABLE,2025-05-14 00:06:21.013000 UTC, 0.0000029464445106 , 0.00367398530 , 0.080197504144749000 ,LOGICAL,20/10/2025,14/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250625,BASE TABLE,2025-06-25 22:56:21.323000 UTC, 0.0000029455350159 , 0.00367398530 , 0.080172749154504800 ,LOGICAL,20/10/2025,25/06/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241126,BASE TABLE,2024-11-27 00:46:09.212000 UTC, 0.0000029356624509 , 0.00367398530 , 0.079904033735403600 ,LOGICAL,20/10/2025,27/11/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250416,BASE TABLE,2025-04-17 00:38:05.802000 UTC, 0.0000029303009796 , 0.00092930561 , 0.315321565081808000 ,LOGICAL,20/10/2025,17/04/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240403,BASE TABLE,2024-04-03 15:17:55.426000 UTC, 0.0000029114380595 , 0.00092930561 , 0.313291778539769000 ,LOGICAL,20/10/2025,03/04/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250508,BASE TABLE,2025-05-09 00:56:16.676000 UTC, 0.0000028971699066 , 0.00367398530 , 0.078856328283296600 ,LOGICAL,20/10/2025,09/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240625,BASE TABLE,2024-06-26 00:16:09.443000 UTC, 0.0000028915610528 , 0.00092930561 , 0.311152868950749000 ,LOGICAL,20/10/2025,26/06/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240912,BASE TABLE,2024-09-12 15:31:10.833000 UTC, 0.0000028857175494 , 0.00367398530 , 0.078544613446141200 ,LOGICAL,20/10/2025,12/09/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250617,BASE TABLE,2025-06-17 22:06:21.745000 UTC, 0.0000028810645745 , 0.00367398530 , 0.078417966916051600 ,LOGICAL,20/10/2025,17/06/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250520,BASE TABLE,2025-05-20 16:51:16.101000 UTC, 0.0000028666554499 , 0.00092930561 , 0.308472846064191000 ,LOGICAL,20/10/2025,20/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250331,BASE TABLE,2025-03-31 16:12:14.508000 UTC, 0.0000028628164728 , 0.00092930561 , 0.308059744376923000 ,LOGICAL,20/10/2025,31/03/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250124,BASE TABLE,2025-01-24 19:20:58.790000 UTC, 0.0000028548774935 , 0.00367398530 , 0.077705196481949300 ,LOGICAL,20/10/2025,24/01/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20231204,BASE TABLE,2023-12-04 17:43:04.609000 UTC, 0.0000028503327485 , 0.00367398530 , 0.077581495795698800 ,LOGICAL,20/10/2025,04/12/2023, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250728,BASE TABLE,2025-07-29 00:31:19.777000 UTC, 0.0000028430222301 , 0.00367398530 , 0.077382515184115600 ,LOGICAL,20/10/2025,29/07/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240318,BASE TABLE,2024-03-19 00:16:08.518000 UTC, 0.0000028417998692 , 0.00367398530 , 0.077349244477227400 ,LOGICAL,20/10/2025,19/03/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241003,BASE TABLE,2024-10-03 18:15:48.850000 UTC, 0.0000028361337172 , 0.00367398530 , 0.077195020888005800 ,LOGICAL,20/10/2025,03/10/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240828,BASE TABLE,2024-08-28 22:13:07.454000 UTC, 0.0000028186550480 , 0.00367398530 , 0.076719279485492000 ,LOGICAL,20/10/2025,28/08/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250123,BASE TABLE,2025-01-23 19:36:14.784000 UTC, 0.0000028157401175 , 0.00367398530 , 0.076639939741759200 ,LOGICAL,20/10/2025,23/01/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240917,BASE TABLE,2024-09-17 16:36:21.738000 UTC, 0.0000027996402423 , 0.00367398530 , 0.076201726904455700 ,LOGICAL,20/10/2025,17/09/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250306,BASE TABLE,2025-03-06 19:45:13.872000 UTC, 0.0000027847681849 , 0.00367398530 , 0.075796933303981900 ,LOGICAL,20/10/2025,06/03/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240729,BASE TABLE,2024-07-29 20:53:00.404000 UTC, 0.0000027825180950 , 0.00092930561 , 0.299419058551941000 ,LOGICAL,20/10/2025,29/07/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240720,BASE TABLE,2024-07-20 08:44:14.183000 UTC, 0.0000027761816455 , 0.00367398530 , 0.075563221441086000 ,LOGICAL,20/10/2025,20/07/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241203,BASE TABLE,2024-12-03 17:21:27.515000 UTC, 0.0000027573632906 , 0.00092930561 , 0.296712219777606000 ,LOGICAL,20/10/2025,03/12/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240819,BASE TABLE,2024-08-19 19:10:44.914000 UTC, 0.0000027421792765 , 0.00367398530 , 0.074637731375814900 ,LOGICAL,20/10/2025,19/08/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250526,BASE TABLE,2025-05-26 16:51:13.939000 UTC, 0.0000027243868317 , 0.00092930561 , 0.293163714452569000 ,LOGICAL,20/10/2025,26/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240715,BASE TABLE,2024-07-15 19:58:57.845000 UTC, 0.0000027084097383 , 0.00092930561 , 0.291444463720457000 ,LOGICAL,20/10/2025,15/07/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240910,BASE TABLE,2024-09-10 18:16:17.859000 UTC, 0.0000027081723601 , 0.00092930561 , 0.291418920119325000 ,LOGICAL,20/10/2025,10/09/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240930,BASE TABLE,2024-09-30 15:01:16.993000 UTC, 0.0000027045580282 , 0.00092930561 , 0.291029991878338000 ,LOGICAL,20/10/2025,30/09/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250901,BASE TABLE,2025-09-01 22:16:12.000000 UTC, 0.0000027015585147 , 0.00367398530 , 0.073532099246536400 ,LOGICAL,20/10/2025,01/09/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240423,BASE TABLE,2024-04-23 16:56:23.811000 UTC, 0.0000027009236874 , 0.00367398530 , 0.073514820263345900 ,LOGICAL,20/10/2025,23/04/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250509,BASE TABLE,2025-05-10 00:56:40.197000 UTC, 0.0000027007617973 , 0.00367398530 , 0.073510413875082500 ,LOGICAL,20/10/2025,10/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241112,BASE TABLE,2024-11-12 16:14:41.231000 UTC, 0.0000026778352549 , 0.00367398530 , 0.072886390081005700 ,LOGICAL,20/10/2025,12/11/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-14 23:42:57.495000 UTC, 0.0000026739462555 , 0.00092930561 , 0.287735943882583000 ,LOGICAL,20/10/2025,14/10/2024, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20250319,BASE TABLE,2025-03-19 23:13:11.399000 UTC, 0.0000026706102290 , 0.00092930561 , 0.287376963311889000 ,LOGICAL,20/10/2025,19/03/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250513,BASE TABLE,2025-05-13 16:51:30.042000 UTC, 0.0000026684856493 , 0.00092930561 , 0.287148343188349000 ,LOGICAL,20/10/2025,13/05/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20240624,BASE TABLE,2024-06-25 00:31:14.011000 UTC, 0.0000026621646612 , 0.00367398530 , 0.072459861599097500 ,LOGICAL,20/10/2025,25/06/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240524,BASE TABLE,2024-05-24 16:20:59.045000 UTC, 0.0000026578973120 , 0.00367398530 , 0.072343711184871500 ,LOGICAL,20/10/2025,24/05/2024, $0.00 
03/11/2025,bt-con-common-data,cons_common_tech_ref_rw,test_product_codes3,BASE TABLE,2024-10-04 08:13:55.354000 UTC, 0.0000026529251045 , 28.37440998592 , 0.000009349710199443 ,LOGICAL,20/10/2025,04/10/2024, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250624,BASE TABLE,2025-06-24 22:56:26.347000 UTC, 0.0000026515917853 , 0.00367398530 , 0.072172084837508200 ,LOGICAL,20/10/2025,24/06/2025, $0.00 
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20250815,BASE TABLE,2025-08-15 22:58:18.011000 UTC, 0.0000026513507692 , 0.00367398530 , 0.072165524765093500 ,LOGICAL,20/10/2025,15/08/2025, $0.00 
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20240903,BASE TABLE,2024-09-03 16:01:41.248000 UTC, 0.0000026278412406 , 0.00092930561 , 0.282774711039015000 ,LOGICAL,20/10/2025,03/09/2024, $0.00 
